Employer Reputation,SCORE,SCORE,H-index Citations,SCORE,SCORE,Citations per Paper,SCORE,SCORE,Academic Reputation,SCORE,SCORE,LOCATION,OVERALL SCORE,# RANK,# RANK,REGION,STARS,UNIVERSITY
"<div class=""td-wrap""><div class=""td-wrap-in"">67.6</div></div>",173,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">173</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">83.4</div></div>",18,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">18</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">94.7</div></div>",8,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=7</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">81.9</div></div>",35,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=33</span></div></div></div>",United States,"<div class=""td-wrap""><div class=""td-wrap-in"">81.9</div></div>",21,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank ""><span class=""sign"">=</span>20</span></div></div></div>",North America,,"<div class=""td-wrap""><div class=""td-wrap-in""><a href=""/universities/university-california-san-diego-ucsd"">University of California, San Diego (UCSD)</a></div></div>"
"<div class=""td-wrap""><div class=""td-wrap-in"">78.9</div></div>",47,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=46</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">80.1</div></div>",26,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">26</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">86.5</div></div>",35,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">35</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">81.8</div></div>",37,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=36</span></div></div></div>",Canada,"<div class=""td-wrap""><div class=""td-wrap-in"">81.8</div></div>",22,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">22</span></div></div></div>",North America,,"<div class=""td-wrap""><div class=""td-wrap-in""><a href=""/universities/university-british-columbia"">University of British Columbia</a></div></div>"
"<div class=""td-wrap""><div class=""td-wrap-in"">84.3</div></div>",16,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">16</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">74.8</div></div>",57,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=53</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">79</div></div>",161,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=158</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">84.8</div></div>",25,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">25</span></div></div></div>",Australia,"<div class=""td-wrap""><div class=""td-wrap-in"">81.5</div></div>",23,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">23</span></div></div></div>",Oceania,,"<div class=""td-wrap""><div class=""td-wrap-in""><a href=""/universities/university-melbourne"">The University of Melbourne</a></div></div>"
"<div class=""td-wrap""><div class=""td-wrap-in"">79.5</div></div>",43,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">43</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">80.4</div></div>",25,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">25</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">84.4</div></div>",51,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=50</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">80.5</div></div>",43,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">43</span></div></div></div>",Canada,"<div class=""td-wrap""><div class=""td-wrap-in"">81.1</div></div>",24,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">24</span></div></div></div>",North America,,"<div class=""td-wrap""><div class=""td-wrap-in""><a href=""/universities/university-toronto"">University of Toronto</a></div></div>"
"<div class=""td-wrap""><div class=""td-wrap-in"">85.6</div></div>",12,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">12</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">72.3</div></div>",81,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=81</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">79.3</div></div>",150,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=150</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">83.7</div></div>",27,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=27</span></div></div></div>",China (Mainland),"<div class=""td-wrap""><div class=""td-wrap-in"">80.9</div></div>",25,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank ""><span class=""sign"">=</span>25</span></div></div></div>",Asia,,"<div class=""td-wrap""><div class=""td-wrap-in""><a href=""/universities/peking-university"">Peking University</a></div></div>"
"<div class=""td-wrap""><div class=""td-wrap-in"">86.6</div></div>",9,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">9</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">66.1</div></div>",176,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=170</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">75.7</div></div>",245,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=244</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">88</div></div>",13,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">13</span></div></div></div>",Japan,"<div class=""td-wrap""><div class=""td-wrap-in"">80.9</div></div>",26,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank ""><span class=""sign"">=</span>25</span></div></div></div>",Asia,,"<div class=""td-wrap""><div class=""td-wrap-in""><a href=""/universities/university-tokyo"">The University of Tokyo</a></div></div>"
"<div class=""td-wrap""><div class=""td-wrap-in"">78.9</div></div>",46,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=46</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">75.6</div></div>",48,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=46</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">82.4</div></div>",84,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=83</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">83.8</div></div>",26,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">26</span></div></div></div>",United Kingdom,"<div class=""td-wrap""><div class=""td-wrap-in"">80.9</div></div>",27,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank ""><span class=""sign"">=</span>25</span></div></div></div>",Europe,,"<div class=""td-wrap""><div class=""td-wrap-in""><a href=""/universities/university-warwick"">The University of Warwick</a></div></div>"
"<div class=""td-wrap""><div class=""td-wrap-in"">85.5</div></div>",13,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">13</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">72.7</div></div>",78,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=74</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">80.7</div></div>",117,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">117</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">81.8</div></div>",36,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=36</span></div></div></div>",China (Mainland),"<div class=""td-wrap""><div class=""td-wrap-in"">80.5</div></div>",28,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">28</span></div></div></div>",Asia,,"<div class=""td-wrap""><div class=""td-wrap-in""><a href=""/universities/tsinghua-university"">Tsinghua University</a></div></div>"
"<div class=""td-wrap""><div class=""td-wrap-in"">77.2</div></div>",57,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=56</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">67.8</div></div>",140,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=135</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">82.6</div></div>",77,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=75</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">87.3</div></div>",17,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">17</span></div></div></div>",Hong Kong SAR,"<div class=""td-wrap""><div class=""td-wrap-in"">80.4</div></div>",29,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">29</span></div></div></div>",Asia,,"<div class=""td-wrap""><div class=""td-wrap-in""><a href=""/universities/hong-kong-university-science-technology"">The Hong Kong University of Science and Technology</a></div></div>"
"<div class=""td-wrap""><div class=""td-wrap-in"">79.2</div></div>",45,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">45</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">73.6</div></div>",66,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=66</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">76.7</div></div>",222,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">222</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">85.4</div></div>",24,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">24</span></div></div></div>",Australia,"<div class=""td-wrap""><div class=""td-wrap-in"">80.1</div></div>",30,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank ""><span class=""sign"">=</span>30</span></div></div></div>",Oceania,,"<div class=""td-wrap""><div class=""td-wrap-in""><a href=""/universities/australian-national-university"">The Australian National University</a></div></div>"
"<div class=""td-wrap""><div class=""td-wrap-in"">81.7</div></div>",29,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=29</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">76</div></div>",44,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=44</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">85.1</div></div>",43,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=43</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">78.9</div></div>",48,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">48</span></div></div></div>",United Kingdom,"<div class=""td-wrap""><div class=""td-wrap-in"">80.1</div></div>",31,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank ""><span class=""sign"">=</span>30</span></div></div></div>",Europe,,"<div class=""td-wrap""><div class=""td-wrap-in""><a href=""/universities/london-business-school"">London Business School</a></div></div>"
"<div class=""td-wrap""><div class=""td-wrap-in"">72.8</div></div>",93,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=92</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">80.8</div></div>",24,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">24</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">88.3</div></div>",24,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">24</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">78.3</div></div>",50,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">50</span></div></div></div>",Switzerland,"<div class=""td-wrap""><div class=""td-wrap-in"">79.7</div></div>",32,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">32</span></div></div></div>",Europe,,"<div class=""td-wrap""><div class=""td-wrap-in""><a href=""/universities/university-zurich"">University of Zurich</a></div></div>"
"<div class=""td-wrap""><div class=""td-wrap-in"">82.9</div></div>",22,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">22</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">74</div></div>",63,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=63</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">80.4</div></div>",123,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=123</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">79.4</div></div>",46,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">46</span></div></div></div>",Switzerland,"<div class=""td-wrap""><div class=""td-wrap-in"">79.2</div></div>",33,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">33</span></div></div></div>",Europe,,"<div class=""td-wrap""><div class=""td-wrap-in""><a href=""/universities/eth-zurich-swiss-federal-institute-technology"">ETH Zurich - Swiss Federal Institute of Technology</a></div></div>"
"<div class=""td-wrap""><div class=""td-wrap-in"">82.1</div></div>",26,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">26</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">72.3</div></div>",85,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=81</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">78.9</div></div>",166,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=164</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">81</div></div>",40,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">40</span></div></div></div>",Australia,"<div class=""td-wrap""><div class=""td-wrap-in"">79.1</div></div>",34,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">34</span></div></div></div>",Oceania,6,"<div class=""td-wrap""><div class=""td-wrap-in""><a href=""/universities/university-new-south-wales-unsw-sydney"">The University of New South Wales (UNSW Sydney)</a></div></div>"
"<div class=""td-wrap""><div class=""td-wrap-in"">78.7</div></div>",48,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=48</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">82.8</div></div>",19,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">19</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">84.3</div></div>",52,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=52</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">74.6</div></div>",66,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">66</span></div></div></div>",United States,"<div class=""td-wrap""><div class=""td-wrap-in"">79</div></div>",35,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">35</span></div></div></div>",North America,,"<div class=""td-wrap""><div class=""td-wrap-in""><a href=""/universities/cornell-university"">Cornell University</a></div></div>"
"<div class=""td-wrap""><div class=""td-wrap-in"">82.7</div></div>",23,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">23</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">75.2</div></div>",51,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=49</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">80.9</div></div>",113,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=111</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">77.9</div></div>",54,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">54</span></div></div></div>",Australia,"<div class=""td-wrap""><div class=""td-wrap-in"">78.9</div></div>",36,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank ""><span class=""sign"">=</span>36</span></div></div></div>",Oceania,,"<div class=""td-wrap""><div class=""td-wrap-in""><a href=""/universities/university-sydney"">The University of Sydney</a></div></div>"
"<div class=""td-wrap""><div class=""td-wrap-in"">65.3</div></div>",216,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=215</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">79.5</div></div>",31,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=30</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">85.9</div></div>",39,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=39</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">81.9</div></div>",33,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=33</span></div></div></div>",Netherlands,"<div class=""td-wrap""><div class=""td-wrap-in"">78.9</div></div>",37,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank ""><span class=""sign"">=</span>36</span></div></div></div>",Europe,,"<div class=""td-wrap""><div class=""td-wrap-in""><a href=""/universities/tilburg-university"">Tilburg University</a></div></div>"
"<div class=""td-wrap""><div class=""td-wrap-in"">48.6</div></div>",459,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=459</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">79.5</div></div>",30,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=30</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">92.5</div></div>",11,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">11</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">86.4</div></div>",21,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">21</span></div></div></div>",France,"<div class=""td-wrap""><div class=""td-wrap-in"">78.7</div></div>",38,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">38</span></div></div></div>",Europe,,"<div class=""td-wrap""><div class=""td-wrap-in""><a href=""/universities/paris-school-economics"">Paris School of Economics</a></div></div>"
"<div class=""td-wrap""><div class=""td-wrap-in"">80.6</div></div>",36,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">36</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">74.4</div></div>",60,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=59</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">78</div></div>",191,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=190</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">79.2</div></div>",47,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">47</span></div></div></div>",Australia,"<div class=""td-wrap""><div class=""td-wrap-in"">78.3</div></div>",39,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">39</span></div></div></div>",Oceania,,"<div class=""td-wrap""><div class=""td-wrap-in""><a href=""/universities/monash-university"">Monash University</a></div></div>"
"<div class=""td-wrap""><div class=""td-wrap-in"">79.7</div></div>",41,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=40</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">69.9</div></div>",108,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=105</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">79.9</div></div>",136,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=133</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">80.7</div></div>",41,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">41</span></div></div></div>",Hong Kong SAR,"<div class=""td-wrap""><div class=""td-wrap-in"">78.2</div></div>",40,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">40</span></div></div></div>",Asia,,"<div class=""td-wrap""><div class=""td-wrap-in""><a href=""/universities/university-hong-kong"">The University of Hong Kong</a></div></div>"
