Academic Reputation,SCORE,SCORE,Citations per Paper,SCORE,SCORE,H-index Citations,SCORE,SCORE,Employer Reputation,SCORE,SCORE,LOCATION,OVERALL SCORE,# RANK,# RANK,REGION,STARS,UNIVERSITY
"<div class=""td-wrap""><div class=""td-wrap-in"">47.1</div></div>",483,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=482</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">59.4</div></div>",586,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=585</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">44.6</div></div>",590,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=587</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">64.2</div></div>",232,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=230</span></div></div></div>",Brazil,"<div class=""td-wrap""><div class=""td-wrap-in""></div></div>",584,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg nobg""><span class=""rank large"">551-600</span></div></div></div>",Latin America,,"<div class=""td-wrap""><div class=""td-wrap-in""><a href=""/universities/universidade-de-brasilia"">Universidade de Brasília</a></div></div>"
"<div class=""td-wrap""><div class=""td-wrap-in"">46.3</div></div>",495,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">495</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">68.6</div></div>",535,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=534</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">49.3</div></div>",567,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=565</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">53</div></div>",432,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=431</span></div></div></div>",Brazil,"<div class=""td-wrap""><div class=""td-wrap-in""></div></div>",585,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg nobg""><span class=""rank large"">551-600</span></div></div></div>",Latin America,,"<div class=""td-wrap""><div class=""td-wrap-in""><a href=""/universities/universidade-federal-de-santa-catarina"">Universidade Federal de Santa Catarina</a></div></div>"
"<div class=""td-wrap""><div class=""td-wrap-in"">38.5</div></div>",580,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=580</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">79.8</div></div>",374,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=371</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">78.6</div></div>",208,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=208</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">29.9</div></div>",593,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">593</span></div></div></div>",Germany,"<div class=""td-wrap""><div class=""td-wrap-in""></div></div>",586,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg nobg""><span class=""rank large"">551-600</span></div></div></div>",Europe,,"<div class=""td-wrap""><div class=""td-wrap-in""><a href=""/universities/universitat-siegen"">Universität Siegen</a></div></div>"
"<div class=""td-wrap""><div class=""td-wrap-in"">41.4</div></div>",557,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=556</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">72.8</div></div>",485,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=485</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">62.6</div></div>",442,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=440</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">39.8</div></div>",565,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">565</span></div></div></div>",Switzerland,"<div class=""td-wrap""><div class=""td-wrap-in""></div></div>",587,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg nobg""><span class=""rank large"">551-600</span></div></div></div>",Europe,,"<div class=""td-wrap""><div class=""td-wrap-in""><a href=""/universities/universite-de-fribourg"">Université de Fribourg</a></div></div>"
"<div class=""td-wrap""><div class=""td-wrap-in"">42.2</div></div>",549,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=549</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">94.7</div></div>",18,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=18</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">81.8</div></div>",147,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=143</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in""></div></div>",602,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg nobg""><span class=""rank "">=601</span></div></div></div>",France,"<div class=""td-wrap""><div class=""td-wrap-in""></div></div>",588,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg nobg""><span class=""rank large"">551-600</span></div></div></div>",Europe,,"<div class=""td-wrap""><div class=""td-wrap-in""><a href=""/universities/universite-de-savoie-chambery-annecy"">Université de Savoie, Chambery, Annecy</a></div></div>"
"<div class=""td-wrap""><div class=""td-wrap-in"">31</div></div>",600,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">600</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">69.8</div></div>",516,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">516</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">77.3</div></div>",238,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=236</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">53.1</div></div>",430,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">430</span></div></div></div>",United States,"<div class=""td-wrap""><div class=""td-wrap-in""></div></div>",589,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg nobg""><span class=""rank large"">551-600</span></div></div></div>",North America,,"<div class=""td-wrap""><div class=""td-wrap-in""><a href=""/universities/university-albany-suny"">University at Albany SUNY</a></div></div>"
"<div class=""td-wrap""><div class=""td-wrap-in"">34.2</div></div>",599,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">599</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">88.8</div></div>",148,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=146</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">72.4</div></div>",327,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=325</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">37.8</div></div>",571,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=570</span></div></div></div>",United States,"<div class=""td-wrap""><div class=""td-wrap-in""></div></div>",590,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg nobg""><span class=""rank large"">551-600</span></div></div></div>",North America,,"<div class=""td-wrap""><div class=""td-wrap-in""><a href=""/universities/university-delaware"">University of Delaware</a></div></div>"
"<div class=""td-wrap""><div class=""td-wrap-in"">49.7</div></div>",433,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=432</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">71.8</div></div>",498,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=497</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">50.8</div></div>",553,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=550</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">41.2</div></div>",557,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=555</span></div></div></div>",India,"<div class=""td-wrap""><div class=""td-wrap-in""></div></div>",591,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg nobg""><span class=""rank large"">551-600</span></div></div></div>",Asia,,"<div class=""td-wrap""><div class=""td-wrap-in""><a href=""/universities/university-hyderabad"">University of Hyderabad</a></div></div>"
"<div class=""td-wrap""><div class=""td-wrap-in"">61.6</div></div>",221,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=220</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">38.6</div></div>",602,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">602</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">29.5</div></div>",601,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">601</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">67.1</div></div>",185,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=183</span></div></div></div>",Indonesia,"<div class=""td-wrap""><div class=""td-wrap-in""></div></div>",592,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg nobg""><span class=""rank large"">551-600</span></div></div></div>",Asia,,"<div class=""td-wrap""><div class=""td-wrap-in""><a href=""/universities/universitas-indonesia"">Universitas Indonesia</a></div></div>"
"<div class=""td-wrap""><div class=""td-wrap-in"">43</div></div>",541,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">541</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">70.1</div></div>",512,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=511</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">75.8</div></div>",278,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=273</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">33.2</div></div>",586,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">586</span></div></div></div>",Greece,"<div class=""td-wrap""><div class=""td-wrap-in""></div></div>",593,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg nobg""><span class=""rank large"">551-600</span></div></div></div>",Europe,,"<div class=""td-wrap""><div class=""td-wrap-in""><a href=""/universities/university-ioannina"">University of Ioannina</a></div></div>"
"<div class=""td-wrap""><div class=""td-wrap-in"">40.7</div></div>",560,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">560</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">68.2</div></div>",538,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">538</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">50.8</div></div>",554,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=550</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">63.2</div></div>",249,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">249</span></div></div></div>",Ireland,"<div class=""td-wrap""><div class=""td-wrap-in""></div></div>",594,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg nobg""><span class=""rank large"">551-600</span></div></div></div>",Europe,,"<div class=""td-wrap""><div class=""td-wrap-in""><a href=""/universities/university-limerick"">University of Limerick</a></div></div>"
"<div class=""td-wrap""><div class=""td-wrap-in"">34.8</div></div>",596,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">596</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">79.1</div></div>",391,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">391</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">63.5</div></div>",434,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=431</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">49.4</div></div>",472,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=470</span></div></div></div>",Slovenia,"<div class=""td-wrap""><div class=""td-wrap-in""></div></div>",595,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg nobg""><span class=""rank large"">551-600</span></div></div></div>",Europe,,"<div class=""td-wrap""><div class=""td-wrap-in""><a href=""/universities/university-maribor"">University of Maribor</a></div></div>"
"<div class=""td-wrap""><div class=""td-wrap-in"">29.9</div></div>",602,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">602</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">79.3</div></div>",390,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=382</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">61.2</div></div>",463,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=459</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">59.6</div></div>",320,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">320</span></div></div></div>",United States,"<div class=""td-wrap""><div class=""td-wrap-in""></div></div>",596,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg nobg""><span class=""rank large"">551-600</span></div></div></div>",North America,,"<div class=""td-wrap""><div class=""td-wrap-in""><a href=""/universities/university-new-hampshire"">University of New Hampshire</a></div></div>"
"<div class=""td-wrap""><div class=""td-wrap-in"">40.4</div></div>",566,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=565</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">74.2</div></div>",474,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">474</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">58.7</div></div>",485,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=480</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">45.6</div></div>",519,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=518</span></div></div></div>",Italy,"<div class=""td-wrap""><div class=""td-wrap-in""></div></div>",597,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg nobg""><span class=""rank large"">551-600</span></div></div></div>",Europe,,"<div class=""td-wrap""><div class=""td-wrap-in""><a href=""/universities/university-parma"">University of Parma</a></div></div>"
"<div class=""td-wrap""><div class=""td-wrap-in"">41.2</div></div>",558,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">558</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">72.7</div></div>",489,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=487</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">54.6</div></div>",520,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=518</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">47.2</div></div>",503,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=502</span></div></div></div>",Greece,"<div class=""td-wrap""><div class=""td-wrap-in""></div></div>",598,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg nobg""><span class=""rank large"">551-600</span></div></div></div>",Europe,,"<div class=""td-wrap""><div class=""td-wrap-in""><a href=""/universities/university-patras"">University of Patras</a></div></div>"
